City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
78,Castro,BR,-24.7911,-50.0119,54.1,80,100,3.09,overcast clouds
79,Long Xuyen,VN,10.3833,105.4167,84.15,73,84,14.56,broken clouds
80,Svetlaya,RU,46.5389,138.3297,65.86,82,70,6.8,broken clouds
81,Clyde River,CA,70.4692,-68.5914,39.51,74,100,1.7,overcast clouds
82,Busselton,AU,-33.65,115.3333,57.94,51,0,8.95,clear sky
83,San Luis,AR,-33.295,-66.3356,47.66,54,0,7.43,clear sky
84,Atasu,KZ,48.6814,71.6433,64.78,53,91,5.37,overcast clouds
85,Karaton,ID,-6.3424,106.1045,86.56,63,54,0.96,broken clouds
86,Salalah,OM,17.0151,54.0924,78.37,92,100,11.68,overcast clouds
87,Surt,LY,31.2089,16.5887,79.3,81,0,7.2,clear sky
88,Pangnirtung,CA,66.1451,-65.7125,42.87,73,100,3.8,overcast clouds
89,Balagansk,RU,54.0103,103.0544,69.66,55,0,4.97,clear sky
90,Hobart,AU,-42.8794,147.3294,54.27,76,75,3.44,broken clouds
91,Norman Wells,CA,65.282,-126.8329,83.93,27,5,8.63,clear sky
92,Council Bluffs,US,41.2619,-95.8608,77.22,81,5,4.63,clear sky
93,Bethel,US,41.3712,-73.414,73.63,85,100,10.36,overcast clouds
94,Yumen,CN,40.2833,97.2,88.11,12,0,19.01,clear sky
95,Mahebourg,MU,-20.4081,57.7,65.25,66,92,14.27,overcast clouds
96,Lasem,ID,-6.6922,111.4527,84.11,71,32,4.18,scattered clouds
97,Grindavik,IS,63.8424,-22.4338,50.47,100,100,6.91,fog
98,Hilo,US,19.7297,-155.09,86.29,85,73,1.99,broken clouds
99,Jacarei,BR,-23.3053,-45.9658,57.79,67,16,1.59,few clouds
100,Pachino,IT,36.7186,15.0907,78.4,74,0,7.87,clear sky
101,Hofn,IS,64.2539,-15.2082,48.74,80,100,9.55,overcast clouds
102,Airai,TL,-8.9266,125.4092,65.01,60,61,3.18,broken clouds
103,Hamilton,US,39.1834,-84.5333,80.69,91,0,3.44,clear sky
104,Nola,IT,40.922,14.5329,74.37,77,0,0.67,clear sky
105,Lebu,CL,-37.6167,-73.65,51.53,84,100,20.56,overcast clouds
106,Cape Town,ZA,-33.9258,18.4232,54.37,88,0,3.0,clear sky
107,Atuona,PF,-9.8,-139.0333,77.68,73,62,24.79,broken clouds
108,Kibakwe,TZ,-6.7167,36.3667,54.52,84,81,2.75,broken clouds
109,Russell,US,32.3502,-85.1999,82.9,67,73,3.11,broken clouds
110,Aklavik,CA,68.2191,-135.0107,71.64,63,92,10.31,overcast clouds
111,Hambantota,LK,6.1241,81.1185,82.74,83,20,10.36,few clouds
112,Cartagena,CO,10.3997,-75.5144,80.17,86,64,8.61,broken clouds
113,Pangody,RU,65.85,74.4859,54.86,90,100,10.49,overcast clouds
