City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,San Quintin,MX,30.4833,-115.95,66.36,82,71,15.46,broken clouds
349,Saint-Philippe,RE,-21.3585,55.7679,66.22,72,69,10.92,broken clouds
350,Kargasok,RU,59.0556,80.8572,74.32,44,56,11.83,broken clouds
351,Chuy,UY,-33.6971,-53.4616,54.64,90,89,5.14,overcast clouds
352,Yabelo,ET,4.8833,38.0833,57.13,77,66,5.73,broken clouds
353,Moindou,NC,-21.6924,165.677,77.54,67,99,10.36,overcast clouds
354,Kavieng,PG,-2.5744,150.7967,84.7,72,93,14.65,overcast clouds
355,Bethanien,NA,-26.502,17.1583,40.82,54,0,4.27,clear sky
356,Bougouni,ML,11.417,-7.479,75.65,80,85,2.68,overcast clouds
357,Kampong Chhnang,KH,12.1667,104.55,91.33,60,98,3.67,overcast clouds
358,Arlit,NE,18.7369,7.3853,83.59,41,50,2.01,scattered clouds
359,Broome,US,42.2506,-75.833,73.71,82,0,11.5,clear sky
360,Haukipudas,FI,65.1765,25.3523,61.14,77,11,13.87,few clouds
361,Sibolga,ID,1.7427,98.7792,86.85,61,89,3.78,overcast clouds
362,Swanton,US,41.5887,-83.8911,75.9,91,75,5.75,moderate rain
363,Kshenskiy,RU,51.8408,37.7136,72.28,74,1,4.52,clear sky
364,Angoram,PG,-4.0625,144.0661,82.67,88,100,2.3,overcast clouds
365,Kabo,CF,7.6994,18.629,69.62,98,97,3.83,overcast clouds
366,Raga,SS,8.4596,25.678,69.82,93,100,3.74,overcast clouds
367,Nyandoma,RU,61.669,40.1991,68.5,71,28,6.06,scattered clouds
368,Hun,LY,29.1268,15.9477,76.57,54,0,5.39,clear sky
369,Karoi,ZW,-16.8099,29.6925,50.5,85,2,3.8,clear sky
370,Geraldton,AU,-28.7667,114.6,70.21,64,40,11.5,scattered clouds
371,Elban,RU,50.1018,136.5094,86.38,56,3,9.15,clear sky
372,Takoradi,GH,4.8845,-1.7554,74.97,90,38,3.71,light rain
373,Bahir Dar,ET,11.5936,37.3908,64.27,78,76,2.24,broken clouds
374,Yanji,CN,42.9075,129.5078,74.7,80,93,7.65,overcast clouds
375,Nemuro,JP,43.3236,145.575,54.84,95,100,10.51,overcast clouds
376,Bereda,ES,43.2686,-7.5406,58.57,100,42,8.32,scattered clouds
377,Talnakh,RU,69.4865,88.3972,58.21,65,100,10.27,overcast clouds
378,Esmeraldas,BR,-19.7625,-44.3139,59.86,79,0,3.6,clear sky
379,Alamosa,US,37.4695,-105.87,55.38,94,75,13.8,broken clouds
380,Kedrovyy,RU,56.1667,91.8167,66.87,89,100,6.85,light rain
381,Ambilobe,MG,-13.2,49.05,72.93,52,16,4.5,few clouds
382,Ilinskiy,RU,55.619,38.1182,68.38,88,40,2.24,scattered clouds
383,Keningau,MY,5.3378,116.1602,84.49,69,92,1.77,overcast clouds
384,Mweka,CD,-4.85,21.5667,68.0,44,72,1.81,broken clouds
385,Mazyr,BY,52.0495,29.2456,69.35,85,90,9.17,overcast clouds
386,Marsh Harbour,BS,26.5412,-77.0636,82.06,76,11,11.79,few clouds
387,Voloshka,RU,61.3314,40.0858,68.65,77,43,5.17,scattered clouds
388,Ko Samui,TH,9.5357,99.9357,87.71,66,20,6.91,few clouds
389,Vao,NC,-22.6667,167.4833,74.66,79,80,15.21,broken clouds
390,Lavrentiya,RU,65.5833,-171.0,46.72,86,100,7.9,overcast clouds
391,Kremenchuk,UA,49.0973,33.4197,77.31,50,1,5.08,clear sky
392,Siva,EG,29.2041,25.5195,79.16,46,0,6.53,clear sky
393,Vestmannaeyjar,IS,63.4427,-20.2734,53.22,88,100,11.88,overcast clouds
394,Davila,PH,18.4726,120.5763,87.78,76,100,2.86,overcast clouds
395,Okhotsk,RU,59.3833,143.3,64.81,75,29,5.84,scattered clouds
396,San Andres,CO,12.5847,-81.7006,82.42,83,75,9.22,broken clouds
397,Totness,SR,5.8833,-56.3167,75.78,89,99,3.42,overcast clouds
398,Sorong,ID,-0.8833,131.25,82.13,79,98,12.44,overcast clouds
399,Gizo,SB,-8.103,156.8419,85.01,65,80,2.93,broken clouds
400,Carahue,CL,-38.7,-73.1667,48.47,87,89,11.99,overcast clouds
401,Nadvoitsy,RU,63.8667,34.3167,65.61,61,42,8.14,scattered clouds
402,Gwadar,PK,25.1216,62.3254,86.72,78,100,8.52,overcast clouds
403,Araceli,PH,10.5529,119.9913,83.62,70,89,4.05,overcast clouds
404,Neryungri,RU,56.6709,124.6491,81.81,52,99,12.97,overcast clouds
405,Songjianghe,CN,42.1859,127.479,89.06,41,21,6.2,few clouds
406,Puerto Leguizamo,CO,-0.1934,-74.7819,68.27,99,74,0.72,broken clouds
407,Karlskoga,SE,59.3267,14.5239,56.71,84,58,6.93,broken clouds
408,Hvide Sande,DK,56.0045,8.1294,56.08,66,80,20.87,broken clouds
409,Santa,PH,17.486,120.4348,80.4,81,100,3.44,overcast clouds
410,Zanjan,IR,36.6736,48.4787,62.29,39,20,16.11,few clouds
411,Banda Aceh,ID,5.5577,95.3222,87.93,61,64,13.24,broken clouds
412,Boshnyakovo,RU,49.6333,142.1667,65.32,78,36,6.4,scattered clouds
413,Zemio,CF,5.0314,25.1361,67.6,95,23,0.76,few clouds
414,Prince Rupert,CA,54.3161,-130.3201,57.29,96,100,5.75,overcast clouds
415,Santa Isabel,BR,-23.3156,-46.2214,52.9,72,25,1.9,scattered clouds
416,Salto,UY,-31.3833,-57.9667,56.88,97,76,4.0,broken clouds
417,Roald,NO,62.5833,6.1333,52.72,87,75,19.57,broken clouds
418,Shingu,JP,33.7333,135.9833,82.13,88,39,2.66,scattered clouds
419,Pringsewu,ID,-5.3582,104.9744,91.17,52,31,1.57,scattered clouds
420,Whittlesea,ZA,-32.1759,26.8244,44.89,86,45,4.41,scattered clouds
421,Abu Samrah,SY,35.3029,37.1841,78.57,40,0,12.57,clear sky
422,Sergeyevka,KZ,53.88,67.4158,58.06,75,97,9.01,overcast clouds
423,Bilibino,RU,68.0546,166.4372,59.16,76,100,8.21,overcast clouds
424,Port-Gentil,GA,-0.7193,8.7815,72.32,80,94,9.04,overcast clouds
425,Palmer,US,42.1584,-72.3287,70.63,87,100,13.8,overcast clouds
426,Pritzwalk,DE,53.1494,12.1741,55.58,82,12,9.89,few clouds
427,Oranjemund,NA,-28.55,16.4333,52.18,68,0,5.75,clear sky
428,Fare,PF,-16.7,-151.0167,79.63,72,0,10.83,light rain
429,Monrovia,LR,6.3005,-10.7969,74.97,85,32,2.55,light rain
430,Norden,DE,53.6,7.2,55.38,77,77,13.42,broken clouds
431,Tiznit,MA,29.5833,-9.5,71.92,48,3,2.59,clear sky
432,Kapit,MY,2.0167,112.9333,89.76,54,89,1.97,overcast clouds
433,Jati,PK,24.3539,68.2671,83.35,78,100,6.62,overcast clouds
434,Malatya,TR,38.5,38.0,69.85,40,0,3.44,clear sky
435,Ayan,RU,56.45,138.1667,62.37,83,35,2.82,scattered clouds
436,Belene,BG,43.65,25.1167,73.36,68,42,12.68,scattered clouds
437,Kiama,AU,-34.6833,150.8667,62.38,90,100,3.0,overcast clouds
438,Kharp,RU,66.8014,65.8081,63.75,71,87,1.7,overcast clouds
439,Aripuana,BR,-9.1667,-60.6333,73.11,58,17,1.9,few clouds
440,Agadez,NE,19.75,10.25,81.54,19,0,6.04,clear sky
441,Ucluelet,CA,48.9329,-125.5528,59.09,87,85,3.83,overcast clouds
442,Ampanihy,MG,-24.7,44.75,66.09,62,0,5.28,clear sky
443,Walla Walla,US,46.0646,-118.343,74.75,73,86,3.0,overcast clouds
444,Itaituba,BR,-4.2761,-55.9836,74.34,82,83,1.79,broken clouds
445,Gari,RU,59.4307,62.3497,63.91,59,87,1.1,overcast clouds
446,Baiyin,CN,36.5583,104.2081,88.9,15,0,6.62,clear sky
447,Mount Isa,AU,-20.7333,139.5,67.77,26,5,18.41,clear sky
448,Mollendo,PE,-17.0231,-72.0147,58.89,87,98,5.97,overcast clouds
449,Portland,US,45.5234,-122.6762,68.45,85,100,4.0,overcast clouds
450,Vila Franca Do Campo,PT,37.7167,-25.4333,66.2,79,100,7.83,overcast clouds
451,Dingolfing,DE,48.6333,12.5,62.24,74,27,4.72,scattered clouds
452,Natori,JP,38.1691,140.8823,73.4,94,75,14.97,light intensity shower rain
453,Roseburg,US,43.2165,-123.3417,64.51,90,100,0.0,overcast clouds
454,Trairi,BR,-3.2778,-39.2689,71.65,90,21,6.4,few clouds
455,Hays,US,30.0502,-98.0336,85.93,70,10,7.0,clear sky
456,Omboue,GA,-1.5746,9.2618,68.68,89,15,5.28,few clouds
457,Fuerte Olimpo,PY,-21.0415,-57.8738,72.09,38,96,6.87,overcast clouds
458,Cabedelo,BR,-6.9811,-34.8339,74.07,81,4,13.65,clear sky
459,Oksbol,DK,55.6268,8.2876,55.9,82,71,16.31,broken clouds
460,Gao,ML,16.6362,1.637,86.05,50,75,14.79,broken clouds
461,Dunning,GB,56.312,-3.5861,58.91,95,100,8.95,overcast clouds
462,Bilma,NE,18.6853,12.9164,86.07,19,4,5.57,clear sky
463,Isangel,VU,-19.55,169.2667,79.56,76,100,6.96,overcast clouds
464,Ulaanbaatar,MN,47.9077,106.8832,68.13,42,40,4.47,scattered clouds
465,Ustynivka,UA,47.9551,32.5367,80.92,37,4,4.18,clear sky
466,Dire Dawa,ET,9.5931,41.8661,76.21,52,55,5.28,broken clouds
467,Maloy,NO,61.9353,5.1136,51.53,79,84,24.61,light rain
468,Ostrovnoy,RU,68.0531,39.5131,61.7,84,100,10.07,light rain
469,Maryborough,AU,-25.5333,152.7,65.1,57,27,6.29,scattered clouds
470,Amahai,ID,-3.3333,128.9167,78.46,85,99,6.82,overcast clouds
471,Zyryanka,RU,65.75,150.85,64.74,47,99,8.03,overcast clouds
472,Fortuna,US,40.5982,-124.1573,62.92,90,100,0.0,overcast clouds
473,Beringovskiy,RU,63.05,179.3167,48.0,88,97,6.98,overcast clouds
474,Gualeguay,AR,-33.1416,-59.3097,47.71,96,0,6.46,clear sky
475,Mahina,PF,-17.5065,-149.489,78.57,73,20,9.22,light rain
476,Bokoro,TD,12.3807,17.0568,79.23,64,100,2.68,overcast clouds
477,Suba,PH,10.8438,121.0102,83.39,73,87,5.73,heavy intensity rain
478,Komsomolskiy,UZ,40.4272,71.7189,79.52,27,2,4.61,clear sky
479,Umm Lajj,SA,25.0213,37.2685,88.63,40,5,7.0,clear sky
480,Nome,US,64.5011,-165.4064,54.16,76,100,8.05,overcast clouds
481,Hurghada,EG,27.2574,33.8129,87.84,25,0,11.5,clear sky
482,Coihaique,CL,-45.5752,-72.0662,30.15,100,100,4.61,mist
483,Comodoro Rivadavia,AR,-45.8667,-67.5,42.66,52,0,20.71,clear sky
484,Hami,CN,42.8,93.45,96.15,14,15,12.17,few clouds
485,Bielsk Podlaski,PL,52.7651,23.1865,58.24,97,100,11.54,overcast clouds
486,Paamiut,GL,61.994,-49.6678,41.2,98,100,5.57,light rain
487,Aguascalientes,MX,21.8833,-102.3,64.35,77,100,11.5,light intensity drizzle
488,San-Pedro,CI,4.7485,-6.6363,76.01,84,100,5.46,overcast clouds
489,Mareeba,AU,-17.0,145.4333,71.65,80,90,4.32,overcast clouds
490,San Policarpo,PH,12.1791,125.5072,83.43,79,100,5.17,overcast clouds
491,Lucea,JM,18.451,-78.1736,82.26,83,59,9.55,broken clouds
492,Maniitsoq,GL,65.4167,-52.9,41.38,91,60,3.98,broken clouds
493,Abaete,BR,-19.16,-45.4458,57.87,70,0,2.33,clear sky
494,Pelaya,CO,8.6882,-73.6645,74.8,93,87,2.35,overcast clouds
495,Ballina,AU,-28.8667,153.5667,60.08,94,100,9.44,overcast clouds
496,Suez,EG,29.9737,32.5263,77.63,56,0,4.99,clear sky
497,Mozarlandia,BR,-14.7447,-50.5706,68.29,42,0,5.46,clear sky
498,Bandundu,CD,-3.3167,17.3667,70.3,48,8,2.42,clear sky
499,Nanyang,CN,32.9947,112.5328,90.64,54,48,4.54,scattered clouds
500,Nantucket,US,41.2835,-70.0995,71.71,88,100,16.11,light rain
501,Petukhovo,RU,55.0692,67.9019,51.75,90,100,11.54,light rain
502,Ixtapa,MX,20.7,-105.2,81.23,94,75,1.01,broken clouds
503,Bow Island,CA,49.8668,-111.3684,60.62,82,15,4.61,few clouds
504,Meulaboh,ID,4.1363,96.1285,86.05,63,76,2.55,broken clouds
505,Cooma,AU,-36.2333,149.1333,51.91,59,73,4.21,broken clouds
506,Verkhoyansk,RU,67.5447,133.385,46.18,93,100,8.05,moderate rain
507,Imeni Morozova,RU,59.9757,31.0376,68.02,69,33,6.91,scattered clouds
508,Rawson,AR,-43.3002,-65.1023,45.73,53,40,15.05,scattered clouds
509,Bagotville,AU,-28.9833,153.4167,59.5,95,100,8.3,overcast clouds
510,Oktyabrskoye,RU,43.0645,44.7417,69.35,56,39,2.24,scattered clouds
511,Kahului,US,20.8947,-156.47,80.62,70,20,23.02,few clouds
512,Port Hawkesbury,CA,45.6169,-61.3485,66.15,76,100,3.44,overcast clouds
513,Apache Junction,US,33.4151,-111.5496,95.88,18,0,10.36,clear sky
514,Aklavik,CA,68.2191,-135.0107,69.62,66,59,7.14,broken clouds
515,Pinawa,CA,50.1489,-95.8811,59.52,72,69,5.84,broken clouds
516,Boa Vista,BR,2.8197,-60.6733,76.98,88,0,4.61,clear sky
517,Manyana,BW,-23.4,21.7167,48.85,55,0,7.49,clear sky
518,Paungde,MM,18.4833,95.5,89.11,62,100,8.43,overcast clouds
519,Serafimovich,RU,49.5786,42.736,67.62,47,27,4.36,scattered clouds
520,Iqaluit,CA,63.7506,-68.5145,42.53,93,100,0.0,light rain
521,Giddalur,IN,15.35,78.9167,79.39,76,100,10.63,light rain
522,Najran,SA,17.4924,44.1277,84.85,17,100,15.17,overcast clouds
523,Nahan,IN,30.55,77.3,84.43,65,100,4.52,overcast clouds
524,Sinnamary,GF,5.3833,-52.95,75.06,94,100,7.45,overcast clouds
525,Cayenne,GF,4.9333,-52.3333,79.09,1,0,0.0,clear sky
526,Berlevag,NO,70.8578,29.0864,64.4,77,40,3.44,scattered clouds
527,Emerald,AU,-23.5333,148.1667,64.35,57,0,10.98,clear sky
528,Ekhabi,RU,53.5102,142.9671,82.8,51,2,11.88,clear sky
529,Erzin,TR,36.9559,36.2,78.03,69,0,3.94,clear sky
530,Elat,IL,29.5581,34.9482,80.44,34,0,4.61,clear sky
531,General Roca,AR,-39.0333,-67.5833,50.63,39,99,9.98,light rain
532,Ocos,GT,14.5094,-92.1933,78.98,77,83,0.94,broken clouds
533,Beruwala,LK,6.4788,79.9828,82.72,74,100,10.58,overcast clouds
534,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.2,81,0,0.0,clear sky
535,Richards Bay,ZA,-28.783,32.0377,66.16,82,1,13.13,clear sky
536,Collie,AU,-33.3667,116.15,58.82,46,3,7.0,clear sky
537,Emba,KZ,48.8264,58.1442,64.13,51,87,16.67,overcast clouds
538,Poronaysk,RU,49.2167,143.1167,58.08,80,35,12.93,scattered clouds
539,Whitehorse,CA,60.7161,-135.0538,66.97,69,100,11.5,smoke
540,Aquiraz,BR,-3.9014,-38.3911,75.29,76,6,12.71,clear sky
541,Canon City,US,38.441,-105.2424,77.18,50,75,17.27,broken clouds
542,Abu Kamal,SY,34.4506,40.9171,87.8,26,0,14.14,clear sky
543,Rantepao,ID,-2.9701,119.8978,79.16,68,64,4.0,broken clouds
544,Sola,VU,-13.8833,167.55,80.76,79,51,17.16,broken clouds
545,Genhe,CN,50.7833,121.5167,65.43,96,100,6.17,light rain
546,Loa Janan,ID,-0.583,117.095,85.53,77,96,2.59,overcast clouds
547,Las Vigas,MX,19.6333,-97.0833,48.58,87,25,3.78,scattered clouds
548,Changli,CN,39.7042,119.1506,72.88,97,100,8.08,moderate rain
549,Sorada,IN,19.75,84.4333,89.98,61,99,1.66,overcast clouds
550,Birobidzhan,RU,48.8,132.95,82.81,73,61,3.65,light rain
551,Chapais,CA,49.7834,-74.8492,53.38,67,97,5.39,overcast clouds
552,Sretensk,RU,52.2453,117.7093,64.47,94,100,1.88,moderate rain
553,Salalah,OM,17.0151,54.0924,77.09,100,100,6.91,mist
554,Kozienice,PL,51.5829,21.5478,62.64,29,100,9.55,light rain
555,Nautanwa,IN,27.4333,83.4167,98.26,44,25,11.92,scattered clouds
556,Nuuk,GL,64.1835,-51.7216,45.21,93,75,24.16,broken clouds
557,Seoul,KR,37.5683,126.9778,89.2,64,75,9.22,broken clouds
558,Anchorage,US,61.2181,-149.9003,75.13,55,0,13.8,clear sky
559,Ulagan,RU,50.6321,87.9563,66.13,42,74,7.4,broken clouds
560,Praia,CV,14.9215,-23.5087,75.74,83,20,14.97,few clouds
561,Ossora,RU,59.2353,163.0719,57.06,79,100,4.45,overcast clouds
562,Real,PH,14.6625,121.6047,86.97,70,96,5.82,light rain
563,Kushmurun,KZ,52.4503,64.6311,61.34,64,55,12.08,broken clouds
564,Itarema,BR,-2.9248,-39.9167,73.13,84,55,9.28,broken clouds
565,Konibodom,TJ,40.2843,70.4426,83.93,22,0,3.8,clear sky
566,Kidal,ML,18.4411,1.4078,87.67,32,64,12.21,broken clouds
567,Beira,MZ,-19.8436,34.8389,62.28,90,1,5.12,clear sky
568,Oriximina,BR,-1.7656,-55.8661,74.48,88,42,3.06,scattered clouds
569,Nabire,ID,-3.3667,135.4833,85.15,66,100,2.82,overcast clouds
570,Altamont,US,42.2068,-121.7372,60.89,63,0,5.75,clear sky
571,Jabinyanah,TN,35.035,10.9081,76.8,37,0,6.22,clear sky
572,Ancona,IT,43.55,13.1667,75.67,63,3,4.61,clear sky
573,Hazorasp,UZ,41.3194,61.0742,78.64,21,0,16.62,clear sky
574,Lamar,US,33.6668,-95.5836,86.65,61,0,8.05,clear sky
575,Juarez,MX,31.7333,-106.4833,88.61,35,40,13.0,scattered clouds
576,Simoes,BR,-7.5989,-40.8178,67.77,80,2,12.12,clear sky
577,Touros,BR,-5.1989,-35.4608,73.54,89,16,12.62,few clouds
578,Juneau,US,58.3019,-134.4197,69.8,100,75,13.8,broken clouds
579,Chkalovskoye,RU,44.8392,133.0436,84.6,63,91,5.19,overcast clouds
580,Myitkyina,MM,25.3833,97.4,90.23,61,62,3.2,broken clouds
581,Vostok,RU,46.4856,135.8833,78.17,75,57,1.1,broken clouds
582,Maceio,BR,-9.6658,-35.7353,72.84,94,75,2.3,broken clouds
583,Big Spring,US,32.2504,-101.4787,84.65,51,0,3.44,clear sky
584,San Jose,US,37.3394,-121.895,67.05,74,20,13.8,few clouds
585,San Felipe,VE,10.3399,-68.7425,70.95,98,94,0.45,overcast clouds
586,Areia Branca,BR,-4.9561,-37.1369,71.33,83,5,11.03,clear sky
587,Waddan,LY,29.1614,16.139,76.71,55,0,4.0,clear sky
588,Luquillo,PR,18.3725,-65.7166,80.02,82,25,12.3,scattered clouds
589,Micco,US,27.8806,-80.5003,84.22,87,16,9.08,few clouds
590,Pangnirtung,CA,66.1451,-65.7125,42.01,76,98,1.28,overcast clouds
591,Rundu,NA,-17.9333,19.7667,52.29,55,5,4.59,clear sky
592,Belaya Gora,RU,68.5333,146.4167,58.91,34,98,5.12,overcast clouds
593,Bawku,GH,11.0616,-0.2417,75.92,78,17,4.99,few clouds
594,Basco,PH,20.4487,121.9702,84.13,74,100,7.09,overcast clouds
595,Naron,ES,43.5167,-8.1528,63.55,84,27,13.78,scattered clouds
596,Leshukonskoye,RU,64.8989,45.7622,67.39,76,65,7.2,broken clouds
597,Benjamin Hill,MX,30.1667,-111.1,82.92,26,0,7.99,clear sky
598,Aromashevo,RU,56.8602,68.6375,52.38,98,100,9.71,moderate rain
599,Thompson,CA,55.7435,-97.8558,59.16,58,75,2.3,broken clouds
600,Ambunti,PG,-4.2365,142.8448,85.53,82,100,1.54,overcast clouds
601,Karpathos,GR,35.507,27.2132,73.36,78,20,27.63,few clouds
602,Rudbar,AF,30.15,62.6,87.67,19,47,8.46,scattered clouds
603,Sabzevar,IR,36.2126,57.6819,76.28,29,0,11.5,clear sky
604,Ornskoldsvik,SE,63.2909,18.7153,54.55,76,100,8.05,overcast clouds
605,Biltine,TD,14.5333,20.9167,79.88,59,7,7.02,clear sky
606,Tevriz,RU,57.509,72.4042,59.31,93,100,6.04,overcast clouds
607,Lukovetskiy,RU,64.2956,41.9211,70.7,73,83,6.24,broken clouds
608,Kalmunai,LK,7.4167,81.8167,91.06,47,100,10.0,overcast clouds
609,Luanda,AO,-8.8368,13.2343,69.8,83,75,4.61,broken clouds
610,Abu Zabad,SD,12.35,29.25,78.03,68,11,11.72,few clouds
611,Lokoja,NG,7.8024,6.743,71.47,97,20,1.57,few clouds
612,Strelka,RU,58.0728,93.0344,69.67,64,95,3.31,overcast clouds
613,Luebo,CD,-5.35,21.4167,64.45,51,20,1.12,few clouds
614,Riyadh,SA,24.6877,46.7219,86.14,11,29,11.45,scattered clouds
615,Chicama,PE,-7.8447,-79.1469,59.54,83,10,4.63,clear sky
616,Alexandria,EG,31.2156,29.9553,76.96,69,0,5.75,clear sky
617,Treinta Y Tres,UY,-33.2333,-54.3833,50.14,95,66,6.49,broken clouds
618,Lobau,DE,51.1,14.6667,58.41,94,66,7.94,broken clouds
619,Gandevi,IN,20.8167,72.9833,80.49,91,100,12.21,overcast clouds
620,Dubrovka,RU,53.6907,33.5071,68.32,85,52,3.56,broken clouds
621,Aden,YE,12.7794,45.0367,87.03,70,51,2.62,broken clouds
622,Muleba,TZ,-1.8397,31.6544,65.91,57,55,2.73,broken clouds
623,La Palma,US,33.8464,-118.0467,75.42,79,20,10.36,few clouds
624,Faya,SA,18.3851,42.4509,68.11,23,91,8.5,overcast clouds
625,Ukiah,US,39.1502,-123.2078,64.65,72,75,9.22,broken clouds
626,Safaga,EG,26.7292,33.9365,88.43,37,4,11.86,clear sky
627,Taltal,CL,-25.4,-70.4833,56.61,75,77,4.52,broken clouds
628,East Brunswick,US,40.4279,-74.416,75.99,83,94,3.0,overcast clouds
629,Armeria,MX,18.9333,-103.9667,78.67,89,72,2.21,broken clouds
630,Butka,RU,56.7179,63.7866,63.91,49,1,3.42,clear sky
631,Nioro,GM,13.35,-15.75,78.15,83,92,7.54,overcast clouds
632,Yaan,NG,7.3833,8.5667,70.34,97,50,4.16,scattered clouds
633,Varadero,CU,23.1536,-81.2514,75.96,82,41,12.12,scattered clouds
634,Afzalpur,IN,17.2,76.35,77.72,79,100,13.02,overcast clouds
635,Bhind,IN,26.5642,78.7883,100.67,36,22,11.25,few clouds
636,Porto Novo,BJ,6.4965,2.6036,76.82,92,97,3.22,overcast clouds
637,Sao Felix Do Xingu,BR,-6.6447,-51.995,75.83,60,85,1.23,overcast clouds
638,Florianopolis,BR,-27.6146,-48.5012,64.4,89,0,0.0,clear sky
639,San Carlos,VE,9.6612,-68.5827,71.08,95,89,2.3,overcast clouds
640,High Level,CA,58.5169,-117.136,69.91,49,20,2.3,few clouds
641,Manaus,BR,-3.1019,-60.025,79.29,89,0,0.0,clear sky
642,Mercedes,AR,-34.6515,-59.4307,51.04,96,0,7.09,clear sky
643,Stryn,NO,61.9045,6.7226,52.68,92,100,7.2,overcast clouds
644,Shalakusha,RU,62.2247,40.2539,69.01,76,16,6.06,few clouds
645,Lushoto,TZ,-4.7833,38.2833,55.58,83,95,4.72,overcast clouds
646,Manuk Mangkaw,PH,4.8,119.85,83.14,76,95,10.63,overcast clouds
647,Crystal Beach,CA,42.8699,-79.0583,70.11,85,3,11.5,clear sky
648,Tautira,PF,-17.7333,-149.15,78.33,78,18,14.88,light rain
649,Kalabo,ZM,-14.97,22.6814,50.63,64,8,6.08,clear sky
650,Dunda,TZ,-8.1167,34.25,56.71,66,61,2.55,broken clouds
651,Byron Bay,AU,-28.65,153.6167,60.76,92,100,6.51,overcast clouds
652,Ovalle,CL,-30.5983,-71.2003,50.56,72,94,1.25,overcast clouds
653,Micheweni,TZ,-4.9667,39.8333,75.72,78,66,12.8,broken clouds
654,Manicore,BR,-5.8092,-61.3003,73.8,88,53,2.53,broken clouds
655,Azangaro,PE,-14.9167,-70.2167,37.24,69,48,1.54,scattered clouds
656,Santa Cruz,BO,-17.8,-63.1667,71.06,83,97,4.61,overcast clouds
657,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.77,87,16,11.12,few clouds
658,Hovd,MN,48.0056,91.6419,74.86,17,42,6.04,scattered clouds
659,Acopiara,BR,-6.0953,-39.4525,69.94,81,54,6.22,broken clouds
660,Rantauprapat,ID,2.1,99.8333,90.37,56,83,4.0,broken clouds
661,Sambava,MG,-14.2667,50.1667,71.17,78,47,11.61,light rain
662,Xining,CN,36.6167,101.7667,75.79,36,0,3.44,clear sky
663,Muzhi,RU,65.3667,64.6667,66.85,61,74,5.08,broken clouds
664,Malkerns,SZ,-26.5667,31.1833,54.16,56,0,7.31,clear sky
665,Sabancuy,MX,18.9667,-91.1833,78.24,84,93,7.47,overcast clouds
666,Veraval,IN,20.9,70.3667,79.81,91,100,8.86,moderate rain
667,Les Cayes,HT,18.2,-73.75,77.13,84,28,1.66,scattered clouds
668,Gamagori,JP,34.8333,137.2333,94.91,62,16,7.36,few clouds
669,Prescott,US,34.54,-112.4685,78.28,32,0,5.01,clear sky
670,Yangambi,CD,0.8102,24.4336,69.62,86,21,0.38,few clouds
671,Edd,ER,13.9297,41.6925,91.67,48,53,4.03,broken clouds
672,Dudinka,RU,69.4058,86.1778,53.55,80,100,11.52,overcast clouds
673,Roxana,CR,10.2753,-83.7513,78.03,97,100,1.99,overcast clouds
674,Cabra,ES,37.4725,-4.4421,62.65,82,1,3.38,clear sky
675,Saint-Pierre,RE,-21.3393,55.4781,67.91,69,75,9.22,broken clouds
676,Ahvaz,IR,31.3203,48.6693,94.95,21,0,4.61,haze
677,Yerbogachen,RU,61.2767,108.0108,72.59,39,100,7.45,overcast clouds
678,Moron,AR,-34.6534,-58.6198,50.02,97,0,5.14,clear sky
679,Zhumadian,CN,32.9794,114.0294,88.48,57,72,10.58,broken clouds
680,Dosso,NE,13.049,3.1937,81.66,64,61,7.87,broken clouds
681,Jawhar,SO,2.7809,45.5005,78.31,67,99,21.9,overcast clouds
682,Werda,BW,-25.2667,23.2833,50.32,49,0,6.64,clear sky
683,Wanning,CN,18.8003,110.3967,88.59,67,100,9.33,moderate rain
684,Tateyama,JP,34.9833,139.8667,84.09,71,92,14.34,overcast clouds
685,Caceres,ES,39.522,-6.3748,66.24,62,0,3.65,clear sky
686,Bani Walid,LY,31.7566,13.9942,79.43,33,0,5.46,clear sky
